Intento (1) | a: 16 | b: 8 | Resultado: Jfcflñtqflfleehaewtenehutdvrelewtjdifaeññdmievejfeñibteñaidvaeñvfrdivfjjfftñiñfleqtfaecfjfejfndivuteañfwitvjiaeleañehrdevafhldemcdjlihdhlenfrtvfhbtavdpnuteheñndñfvbfñfrivadvtfñrivejbjfvvfrdivfjlenfrtvfrdivrivañfejriñivfndñthiñdqdvfjcevaeejfndivdyfffaeññdmfñevqtfaecfjfejcdeñrijehfjfhndedvadtvfkiñfhbeñijteqihedvxiñciuteejntejihekfydfñeañfhflisbiñehijjeqifjbfdhfehilejfhrtfañikiñfhleehaewtenehejcdvdhaeñdilehfjtldvxiñciuteejfndivañfwiañehrdevafhldemcdjlihdhlejydijiqdriñthilejfhrtfjehhehevafcdjhivheqtvlfhlihdhslihrdevaihrdvrtevafcdjbñdceñfhlihdhfldxeñevrdfleiañfhnfrtvfhejydijiqdrileñthdfadevelihricbivevaehtviutehetadjdmfbfñfjfbñdceñflihdhsiañibfñfejñexteñmisehaerfñqfcevailehehevafcdjhdqvdxdrfñdfejbñdceñiuteñerdyeejbfdhleheqtvlfhlihdhrivehafhlihdhherivadvtfñfrivejbjfvvfrdivfjlenfrtvfrdivshedvdrdfñfrivjfflcdvdhañfrdivlejfhheqtvlfhlihdhrtfvlijfhbñdceñfhbeñhivfhdvctvdmflfhrivhbtavdpnrtcbjfvhthvinevafldfhlekfyeññerdydlijfbñdceñflihdhrdafjfdvxiñcfrdivlejcdvdhaeñdilehfjtl
Intento (22) | a: 10 | b: 0 | Resultado: Zyeynhvbynynrrmqrpvrarmcvljirnrpvzlsyqrhhltsrjrzyrhsxvrhqsljqrhjyilsjyzzyyvhshynrbvyqreyzyrzyalsjcvrqhypsvjzsqrnrqhrmilrjqymnlrtelznsmlmnrayivjymxvqjluacvrmrhalhyjxyhyisjqljvyhisjrzxzyjjyilsjyznrayivjyilsjisjqhyrzishsjyalhvmshlbljyzerjqrrzyalsjldyyyqrhhltyhrjbvyqreyzyrzelrhiszrmyzymalrljqlvjygshymxrhszvrbsmrljwshescvrrzavrzsmrgydlyhrqhymynsoxshrmszzrbsyzxylmyrmsnrzymivyqhsgshymnrrmqrpvrarmrzeljlmqrhlsnrmyzvnljwshescvrrzyalsjqhypsqhrmilrjqymnlrtelznsmlmnrzdlszsblishvmsnrzymivyzrmmrmrjqyelzmsjmrbvjnymnsmlmonsmilrjqsmiljivrjqyelzxhlerhymnsmlmynlwrhrjilynrsqhymayivjymrzdlszsblisnrhvmlyqlrjrnsmisexsjrjqrmvjscvrmrvqlzltyxyhyzyxhlerhynsmlmosqhsxyhyrzhrwvrhtsormqriyhbyerjqsnrmrmrjqyelzmlbjlwliyhlyrzxhlerhscvrhrildrrzxylmnrmrbvjnymnsmlmisjrmqymnsmlmmrisjqljvyhyisjrzxzyjjyilsjyznrayivjyilsjomrljlilyhyisjzyyneljlmqhyilsjnrzymmrbvjnymnsmlmivyjnszymxhlerhymxrhmsjymljevjltynymisjmxvqjluaivexzyjmvmjsarjqynlymnrgydrhhrildlnszyxhlerhynsmlmilqyzyljwsheyilsjnrzeljlmqrhlsnrmyzvn
Intento (22) | a: 10 | b: 1 | Resultado: Hgmguodjguguzztyzxdziztkdsqpzuzxdhsagyzoosbazqzhgzoafdzoyasqyzoqgpsaqghhggdoaoguzjdgyzmghgzhgisaqkdzyogxadqhayzuzyoztpszqygtuszbmshuatstuzigpdqgtfdyqscikdztzoisogqfgogpaqysqdgopaqzhfhgqqgpsaqghuzigpdqgpsaqpaqyogzhpaoaqgisodtaosjsqghmzqyzzhgisaqslgggyzoosbgozqjdgyzmghgzhmszopahztghgtiszsqysdqgñaogtfzoahdzjatzsqeaomakdzzhidzhatzñglsgozyogtguawfaoztahhzjaghfgstgztauzhgtpdgyoañaogtuzztyzxdziztzhmsqstyzosauztghdusqeaomakdzzhgisaqyogxayoztpszqygtuszbmshuatstuzhlsahajspaodtauzhgtpdghzttztzqygmshtaqtzjdqugtuatstwuatpszqyatpsqpdzqygmshfosmzogtuatstgusezozqpsguzayogtigpdqgtzhlsahajspauzodtsgyszqzuatpamfaqzqyztdqakdztzdyshsbgfgoghgfosmzoguatstwayoafgogzhozedzobawztyzpgojgmzqyauztztzqygmshtsjqsespgosgzhfosmzoakdzozpslzzhfgstuztzjdqugtuatstpaqztygtuatsttzpaqysqdgogpaqzhfhgqqgpsaqghuzigpdqgpsaqwtzsqspsgogpaqhggumsqstyogpsaquzhgttzjdqugtuatstpdgquahgtfosmzogtfzotaqgtsqmdqsbgugtpaqtfdyqscipdmfhgqtdtqaizqygusgtuzñglzoozpslsuahgfosmzoguatstpsyghgsqeaomgpsaquzhmsqstyzosauztghdu
Intento (22) | a: 10 | b: 2 | Resultado: Oñtñcwlqñcñchhbghflhphbrlayxhchfloaiñghwwajihyhoñhwinlhwgiayghwyñxaiyñooññlwiwñchqlñghtñoñhoñpaiyrlhgwñfilyoighchgwhbxahygñbcahjtaocibabchpñxlyñbnlgyakprlhbhwpawñynñwñxiygaylñwxiyhonoñyyñxaiyñochpñxlyñxaiyxiygwñhoxiwiyñpawlbiwaqayñothyghhoñpaiyasñññghwwajñwhyqlñghtñoñhotahwxiohbñoñbpahaygalyñviwñbnhwiolhqibhaymiwtirlhhoplhoibhvñsañwhgwñbñcieniwhbioohqiñonñabñhbichoñbxlñgwiviwñbchhbghflhphbhotayabghwaichbñolcaymiwtirlhhoñpaiygwñfigwhbxahygñbcahjtaocibabchosaioiqaxiwlbichoñbxlñohbbhbhygñtaobiybhqlycñbcibabecibxahygibxayxlhygñtaonwathwñbcibabñcamhwhyxañchigwñbpñxlyñbhosaioiqaxichwlbañgahyhcibxitniyhyghblyirlhbhlgaoajñnñwñoñnwathwñcibabeigwinñwñhowhmlhwjiehbghxñwqñthygichbhbhygñtaobaqyamaxñwañhonwathwirlhwhxashhonñabchbhqlycñbcibabxiyhbgñbcibabbhxiygaylñwñxiyhonoñyyñxaiyñochpñxlyñxaiyebhayaxañwñxiyoññctayabgwñxaiychoñbbhqlycñbcibabxlñycioñbnwathwñbnhwbiyñbaytlyajñcñbxiybnlgyakpxltnoñyblbyiphygñcañbchvñshwwhxasacioñnwathwñcibabxagñoñaymiwtñxaiychotayabghwaichbñolc
Intento (22) | a: 10 | b: 3 | Resultado: Wvbvkesyvkvkoojñonsoxojzsigfokonswipvñoeeiqpogowvoepusoeñpigñoegvfipgvwwvvsepevkoysvñobvwvowvxipgzsoñevnpsgwpñokoñeojfiogñvjkioqbiwkpjijkoxvfsgvjusñgirxzsojoexievguvevfpgñigsvefpgowuwvggvfipgvwkoxvfsgvfipgfpgñevowfpepgvxiesjpeiyigvwbogñoowvxipgiavvvñoeeiqveogysvñobvwvowbioefpwojvwvjxioigñisgvdpevjuoepwsoypjoigtpebpzsoowxsowpjodvaiveoñevjvkpmupeojpwwoypvwuvijvojpkowvjfsvñepdpevjkoojñonsoxojowbigijñoeipkojvwskigtpebpzsoowvxipgñevnpñeojfiogñvjkioqbiwkpjijkowaipwpyifpesjpkowvjfsvwojjojogñvbiwjpgjoysgkvjkpjijmkpjfiogñpjfigfsogñvbiwueiboevjkpjijvkitoeogfivkopñevjxvfsgvjowaipwpyifpkoesjivñiogokpjfpbupgogñojsgpzsojosñiwiqvuvevwvueiboevkpjijmpñepuvevoweotsoeqpmojñofveyvbogñpkojojogñvbiwjiygitifveivowueiboepzsoeofiaoowuvijkojoysgkvjkpjijfpgojñvjkpjijjofpgñigsvevfpgowuwvggvfipgvwkoxvfsgvfipgmjoigifivevfpgwvvkbigijñevfipgkowvjjoysgkvjkpjijfsvgkpwvjueiboevjuoejpgvjigbsgiqvkvjfpgjusñgirxfsbuwvgjsjgpxogñvkivjkodvaoeeofiaikpwvueiboevkpjijfiñvwvigtpebvfipgkowbigijñoeipkojvwsk
Intento (22) | a: 10 | b: 4 | Resultado: Edjdrmagdrdrwwqvwuawfwqhapñnwrwuaepxdvwmmpyxwñwedwmxcawmvxpñvwmñdnpxñdeeddamxmdrwgadvwjdedwedfpxñhawvmduxañexvwrwvmwqnpwñvdqrpwyjperxqpqrwfdnañdqcavñpzfhawqwmfpmdñcdmdnxñvpñadmnxñwecedññdnpxñderwfdnañdnpxñnxñvmdwenxmxñdfpmaqxmpgpñdejwñvwwedfpxñpidddvwmmpydmwñgadvwjdedwejpwmnxewqdedqfpwpñvpañdlxmdqcwmxeawgxqwpñbxmjxhawwefawexqwldipdmwvmdqdrxtcxmwqxeewgxdecdpqdwqxrwedqnadvmxlxmdqrwwqvwuawfwqwejpñpqvwmpxrwqdearpñbxmjxhawwedfpxñvmduxvmwqnpwñvdqrpwyjperxqpqrweipxexgpnxmaqxrwedqnadewqqwqwñvdjpeqxñqwgañrdqrxqpqtrxqnpwñvxqnpñnawñvdjpecmpjwmdqrxqpqdrpbwmwñnpdrwxvmdqfdnañdqweipxexgpnxrwmaqpdvpwñwrxqnxjcxñwñvwqañxhawqwavpepydcdmdedcmpjwmdrxqpqtxvmxcdmdwemwbawmyxtwqvwndmgdjwñvxrwqwqwñvdjpeqpgñpbpndmpdwecmpjwmxhawmwnpiwwecdpqrwqwgañrdqrxqpqnxñwqvdqrxqpqqwnxñvpñadmdnxñwecedññdnpxñderwfdnañdnpxñtqwpñpnpdmdnxñeddrjpñpqvmdnpxñrwedqqwgañrdqrxqpqnadñrxedqcmpjwmdqcwmqxñdqpñjañpydrdqnxñqcavñpzfnajcedñqaqñxfwñvdrpdqrwldiwmmwnpiprxedcmpjwmdrxqpqnpvdedpñbxmjdnpxñrwejpñpqvwmpxrwqdear
Intento (22) | a: 10 | b: 5 | Resultado: Mlqlztiñlzlzeeydecieneyoixvuezecimxfldettxgfevemletfkietdfxvdetvluxfvlmmllitftlzeñildeqlmlemlnxfvoiedtlcfivmfdezedteyuxevdlyzxegqxmzfyxyzenluivlykidvxhnoieyetnxtlvkltlufvdxviltufvemkmlvvluxfvlmzenluivluxfvufvdtlemuftfvlnxtiyftxñxvlmqevdeemlnxfvxpllldettxgltevñildeqlmlemqxetufmeylmlynxexvdxivlsftlyketfmieñfyexvjftqfoieemniemfyeslpxltedtlylzfbkfteyfmmeñflmklxyleyfzemlyuildtfsftlyzeeydecieneyemqxvxydetxfzeylmizxvjftqfoieemlnxfvdtlcfdteyuxevdlyzxegqxmzfyxyzempxfmfñxuftiyfzemlyuilmeyyeyevdlqxmyfvyeñivzlyzfyxybzfyuxevdfyuxvuievdlqxmktxqetlyzfyxylzxjetevuxlzefdtlynluivlyempxfmfñxufzetiyxldxevezfyufqkfvevdeyivfoieyeidxmxglkltlmlktxqetlzfyxybfdtfkltlemtejietgfbeydeultñlqevdfzeyeyevdlqxmyxñvxjxultxlemktxqetfoieteuxpeemklxyzeyeñivzlyzfyxyufveydlyzfyxyyeufvdxviltlufvemkmlvvluxfvlmzenluivluxfvbyexvxuxltlufvmllzqxvxydtluxfvzemlyyeñivzlyzfyxyuilvzfmlyktxqetlyketyfvlyxvqivxglzlyufvykidvxhnuiqkmlvyiyvfnevdlzxlyzeslpetteuxpxzfmlktxqetlzfyxyuxdlmlxvjftqluxfvzemqxvxydetxfzeylmiz
Intento (22) | a: 10 | b: 6 | Resultado: Tsyshbpvshshmmglmkpmumgwpfdcmhmkptfnslmbbfñnmdmtsmbnrpmblnfdlmbdscfndsttsspbnbshmvpslmystsmtsufndwpmlbsknpdtnlmhmlbmgcfmdlsghfmñyfthngfghmuscpdsgrpldfouwpmgmbufbsdrsbscndlfdpsbcndmtrtsddscfndsthmuscpdscfndcndlbsmtcnbndsufbpgnbfvfdstymdlmmtsufndfxssslmbbfñsbmdvpslmystsmtyfmbcntmgstsgufmfdlfpdsanbsgrmbntpmvngmfdqnbynwpmmtupmtngmasxfsbmlbsgshnjrnbmgnttmvnstrsfgsmgnhmtsgcpslbnanbsghmmglmkpmumgmtyfdfglmbfnhmgstphfdqnbynwpmmtsufndlbsknlbmgcfmdlsghfmñyfthngfghmtxfntnvfcnbpgnhmtsgcpstmggmgmdlsyftgndgmvpdhsghngfgjhngcfmdlngcfdcpmdlsyftrbfymbsghngfgshfqmbmdcfshmnlbsguscpdsgmtxfntnvfcnhmbpgfslfmdmhngcnyrndmdlmgpdnwpmgmplftfñsrsbstsrbfymbshngfgjnlbnrsbsmtbmqpmbñnjmglmcsbvsymdlnhmgmgmdlsyftgfvdfqfcsbfsmtrbfymbnwpmbmcfxmmtrsfghmgmvpdhsghngfgcndmglsghngfggmcndlfdpsbscndmtrtsddscfndsthmuscpdscfndjgmfdfcfsbscndtsshyfdfglbscfndhmtsggmvpdhsghngfgcpsdhntsgrbfymbsgrmbgndsgfdypdfñshsgcndgrpldfoucpyrtsdgpgdnumdlshfsghmasxmbbmcfxfhntsrbfymbshngfgcflstsfdqnbyscfndhmtyfdfglmbfnhmgstph
Intento (22) | a: 10 | b: 7 | Resultado: Bagaojxdaoaottñstrxtctñexnlktotrxbnuastjjnvutltbatjuzxtjsunlstjlaknulabbaaxjujaotdxastgabatbacnulextsjaruxlbustotsjtñkntlsañontvgnbouñnñotcakxlañzxslnwcextñtjcnjalzajakulsnlxajkultbzballaknulabotcakxlaknulkulsjatbkujulacnjxñujndnlabgtlsttbacnulnfaaastjjnvajtldxastgabatbgntjkubtñabañcntnlsnxlaiujañztjubxtduñtnlyujguexttbcxtbuñtiafnajtsjañaouqzujtñubbtduabzanñatñuotbañkxasjuiujañottñstrxtctñtbgnlnñstjnuotñabxonlyujguexttbacnulsjarusjtñkntlsañontvgnbouñnñotbfnubudnkujxñuotbañkxabtññtñtlsagnbñulñtdxloañouñnñqouñkntlsuñknlkxtlsagnbzjngtjañouñnñaonytjtlknaotusjañcakxlañtbfnubudnkuotjxñnasntltouñkugzultlstñxluextñtxsnbnvazajabazjngtjaouñnñqusjuzajatbjtyxtjvuqtñstkajdagtlsuotñtñtlsagnbñndlnynkajnatbzjngtjuextjtknfttbzanñotñtdxloañouñnñkultñsañouñnññtkulsnlxajakultbzballaknulabotcakxlaknulqñtnlnknajakulbaaognlnñsjaknulotbaññtdxloañouñnñkxaloubañzjngtjañztjñulañnlgxlnvaoañkulñzxslnwckxgzbalñxñluctlsaonañotiaftjjtknfnoubazjngtjaouñnñknsabanlyujgaknulotbgnlnñstjnuotñabxo
Intento (22) | a: 10 | b: 8 | Resultado: Jiñiwqfliwiwbbvabzfbkbvmfusrbwbzfjuciabqqudcbsbjibqchfbqacusabqsirucsijjiifqcqiwblfiabñijibjikucsmfbaqizcfsjcabwbaqbvrubsaivwubdñujwcvuvwbkirfsivhfasuekmfbvbqkuqishiqircsausfiqrcsbjhjissirucsijwbkirfsirucsrcsaqibjrcqcsikuqfvcqulusijñbsabbjikucsuniiiabqqudiqbslfiabñijibjñubqrcjbvijivkubusaufsipcqivhbqcjfblcvbusgcqñcmfbbjkfbjcvbpinuiqbaqiviwcyhcqbvcjjblcijhiuvibvcwbjivrfiaqcpcqivwbbvabzfbkbvbjñusuvabqucwbvijfwusgcqñcmfbbjikucsaqizcaqbvrubsaivwubdñujwcvuvwbjnucjclurcqfvcwbjivrfijbvvbvbsaiñujvcsvblfswivwcvuvywcvrubsacvrusrfbsaiñujhquñbqivwcvuviwugbqbsruiwbcaqivkirfsivbjnucjclurcwbqfvuiaubsbwcvrcñhcsbsabvfscmfbvbfaujudihiqijihquñbqiwcvuvycaqchiqibjqbgfbqdcybvabriqliñbsacwbvbvbsaiñujvulsuguriquibjhquñbqcmfbqbrunbbjhiuvwbvblfswivwcvuvrcsbvaivwcvuvvbrcsausfiqircsbjhjissirucsijwbkirfsirucsyvbusuruiqircsjiiwñusuvaqirucswbjivvblfswivwcvuvrfiswcjivhquñbqivhbqvcsivusñfsudiwivrcsvhfasuekrfñhjisvfvsckbsaiwuivwbpinbqqbrunuwcjihquñbqiwcvuvruaijiusgcqñirucswbjñusuvabqucwbvijfw
Intento (23) | a: 11 | b: 8 | Resultado: Rvyvpnhkvpvpwwtawehwñwtghxfjwpwehrxsvawnnxoswfwrvwnszhwnasxfawnfvjxsfvrrvvhnsnvpwkhvawyvrvwrvñxsfghwanveshfrsawpwanwtjxwfavtpxwoyxrpstxtpwñvjhfvtzhafxlñghwtwnñxnvfzvnvjsfaxfhvnjsfwrzrvffvjxsfvrpwñvjhfvjxsfjsfanvwrjsnsfvñxnhtsnxkxfvrywfawwrvñxsfxcvvvawnnxovnwfkhvawyvrvwryxwnjsrwtvrvtñxwxfaxhfvqsnvtzwnsrhwkstwxfdsnysghwwrñhwrstwqvcxvnwanvtvpsizsnwtsrrwksvrzvxtvwtspwrvtjhvansqsnvtpwwtawehwñwtwryxfxtawnxspwtvrhpxfdsnysghwwrvñxsfanvesanwtjxwfavtpxwoyxrpstxtpwrcxsrskxjsnhtspwrvtjhvrwttwtwfavyxrtsftwkhfpvtpstxtipstjxwfastjxfjhwfavyxrznxywnvtpstxtvpxdwnwfjxvpwsanvtñvjhfvtwrcxsrskxjspwnhtxvaxwfwpstjsyzsfwfawthfsghwtwhaxrxovzvnvrvznxywnvpstxtisanszvnvwrnwdhwnosiwtawjvnkvywfaspwtwtwfavyxrtxkfxdxjvnxvwrznxywnsghwnwjxcwwrzvxtpwtwkhfpvtpstxtjsfwtavtpstxttwjsfaxfhvnvjsfwrzrvffvjxsfvrpwñvjhfvjxsfitwxfxjxvnvjsfrvvpyxfxtanvjxsfpwrvttwkhfpvtpstxtjhvfpsrvtznxywnvtzwntsfvtxfyhfxovpvtjsftzhafxlñjhyzrvfthtfsñwfavpxvtpwqvcwnnwjxcxpsrvznxywnvpstxtjxavrvxfdsnyvjxsfpwryxfxtawnxspwtvrhp
Intento (23) | a: 11 | b: 9 | Resultado: Nqtqlicfqlqlrrovrzcrjrobcsaerlrzcnsñqvriiskñrarnqriñucrivñsavriaqesñaqnnqqciñiqlrfcqvrtqnqrnqjsñabcrviqzñcanñvrlrviroesravqolsrktsnlñosolrjqecaqoucvasgjbcrorijsiqauqiqeñavsacqieñarnunqaaqesñaqnlrjqecaqesñaeñaviqrneñiñaqjsicoñisfsaqntravrrnqjsñasxqqqvriiskqirafcqvrtqnqrntsrieñnroqnqojsrsavscaqmñiqouriñncrfñorsayñitñbcrrnjcrnñormqxsqirviqoqlñduñiroñnnrfñqnuqsoqroñlrnqoecqviñmñiqolrrovrzcrjrorntsasovrisñlroqnclsayñitñbcrrnqjsñaviqzñviroesravqolsrktsnlñosolrnxsñnñfseñicoñlrnqoecqnroororavqtsnoñaorfcalqolñosodlñoesravñoesaecravqtsnuistriqolñosoqlsyriraesqlrñviqojqecaqornxsñnñfseñlricosqvsrarlñoeñtuñaravrocañbcrorcvsnskquqiqnquistriqlñosodñviñuqiqrnirycrikñdrovreqifqtravñlrororavqtsnosfasyseqisqrnuistriñbcriresxrrnuqsolrorfcalqolñosoeñarovqolñosooreñavsacqiqeñarnunqaaqesñaqnlrjqecaqesñadorsasesqiqeñanqqltsasoviqesñalrnqoorfcalqolñosoecqalñnqouistriqourioñaqosatcaskqlqoeñaoucvasgjectunqaocoañjravqlsqolrmqxriiresxslñnquistriqlñosoesvqnqsayñitqesñalrntsasovrisñlroqncl
Intento (23) | a: 11 | b: 10 | Resultado: Imomgdxamgmgnnkqnuxnenkwxñvzngnuxiñjmqnddñfjnvnimndjpxndqjñvqndvmzñjvmiimmxdjdmgnaxmqnomimnimeñjvwxnqdmujxvijqngnqdnkzñnvqmkgñnfoñigjkñkgnemzxvmkpxqvñbewxnkndeñdmvpmdmzjvqñvxmdzjvnipimvvmzñjvmignemzxvmzñjvzjvqdmnizjdjvmeñdxkjdñañvmionvqnnimeñjvñsmmmqnddñfmdnvaxmqnomimnioñndzjinkmimkeñnñvqñxvmhjdmkpndjixnajknñvtjdojwxnniexnijknhmsñmdnqdmkmgjypjdnkjiinajmipmñkmnkjgnimkzxmqdjhjdmkgnnkqnuxnenknioñvñkqndñjgnkmixgñvtjdojwxnnimeñjvqdmujqdnkzñnvqmkgñnfoñigjkñkgnisñjijañzjdxkjgnimkzxminkknknvqmoñikjvknaxvgmkgjkñkygjkzñnvqjkzñvzxnvqmoñipdñondmkgjkñkmgñtndnvzñmgnjqdmkemzxvmknisñjijañzjgndxkñmqñnvngjkzjopjvnvqnkxvjwxnknxqñiñfmpmdmimpdñondmgjkñkyjqdjpmdmnidntxndfjynkqnzmdamonvqjgnknknvqmoñikñavñtñzmdñmnipdñondjwxndnzñsnnipmñkgnknaxvgmkgjkñkzjvnkqmkgjkñkknzjvqñvxmdmzjvnipimvvmzñjvmignemzxvmzñjvyknñvñzñmdmzjvimmgoñvñkqdmzñjvgnimkknaxvgmkgjkñkzxmvgjimkpdñondmkpndkjvmkñvoxvñfmgmkzjvkpxqvñbezxopimvkxkvjenvqmgñmkgnhmsnddnzñsñgjimpdñondmgjkñkzñqmimñvtjdomzñjvgnioñvñkqndñjgnkmixg
Intento (23) | a: 11 | b: 11 | Resultado: Dhkhbysvhbhbiifmipsizifrsjquibipsdjehmiyyjaeiqidhiyelsiymejqmiyqhujeqhddhhsyeyhbivshmikhdhidhzjeqrsimyhpesqdemibimyifujiqmhfbjiakjdbefjfbizhusqhflsmqjwzrsifiyzjyhqlhyhueqmjqshyueqidldhqqhujeqhdbizhusqhujequeqmyhidueyeqhzjysfeyjvjqhdkiqmiidhzjeqjñhhhmiyyjahyiqvshmikhdhidkjiyuedifhdhfzjijqmjsqhceyhfliyedsivefijqoeykersiidzsidefichñjhyimyhfhbetleyifeddivehdlhjfhifebidhfushmyeceyhfbiifmipsizifidkjqjfmiyjebifhdsbjqoeykersiidhzjeqmyhpemyifujiqmhfbjiakjdbefjfbidñjedevjueysfebidhfushdiffifiqmhkjdfeqfivsqbhfbefjftbefujiqmefujqusiqmhkjdlyjkiyhfbefjfhbjoiyiqujhbiemyhfzhusqhfidñjedevjuebiysfjhmjiqibefuekleqiqmifsqersifismjdjahlhyhdhlyjkiyhbefjftemyelhyhidyiosiyaetifmiuhyvhkiqmebififiqmhkjdfjvqjojuhyjhidlyjkiyersiyiujñiidlhjfbifivsqbhfbefjfueqifmhfbefjffiueqmjqshyhueqidldhqqhujeqhdbizhusqhujeqtfijqjujhyhueqdhhbkjqjfmyhujeqbidhffivsqbhfbefjfushqbedhflyjkiyhfliyfeqhfjqksqjahbhfueqflsmqjwzuskldhqfsfqeziqmhbjhfbichñiyyiujñjbedhlyjkiyhbefjfujmhdhjqoeykhujeqbidkjqjfmiyjebifhdsb
Intento (23) | a: 11 | b: 12 | Resultado: Ycfcwtñqcwcwddahdlñdudanñempdwdlñyezchdttevzdmdycdtzgñdthzemhdtmcpezmcyyccñtztcwdqñchdfcycdycuezmnñdhtclzñmyzhdwdhtdapedmhcawedvfeywzaeawducpñmcagñhmerunñdadtuetcmgctcpzmhemñctpzmdygycmmcpezmcywducpñmcpezmpzmhtcdypztzmcuetñazteqemcyfdmhddycuezmejccchdttevctdmqñchdfcycdyfedtpzydacycauedemheñmcxztcagdtzyñdqzademkztfznñddyuñdyzadxcjectdhtcacwzogztdazyydqzcygceacdazwdycapñchtzxztcawddahdlñdudadyfemeahdtezwdacyñwemkztfznñddycuezmhtclzhtdapedmhcawedvfeywzaeawdyjezyzqepztñazwdycapñcydaadadmhcfeyazmadqñmwcawzaeaowzapedmhzapempñdmhcfeygtefdtcawzaeacwekdtdmpecwdzhtcaucpñmcadyjezyzqepzwdtñaechedmdwzapzfgzmdmhdañmznñdadñheyevcgctcycgtefdtcwzaeaozhtzgctcdytdkñdtvzodahdpctqcfdmhzwdadadmhcfeyaeqmekepctecdygtefdtznñdtdpejddygceawdadqñmwcawzaeapzmdahcawzaeaadpzmhemñctcpzmdygycmmcpezmcywducpñmcpezmoademepectcpzmyccwfemeahtcpezmwdycaadqñmwcawzaeapñcmwzycagtefdtcagdtazmcaemfñmevcwcapzmagñhmerupñfgycmañamzudmhcwecawdxcjdttdpejewzycgtefdtcwzaeapehcycemkztfcpezmwdyfemeahdtezwdacyñw
Intento (23) | a: 11 | b: 13 | Resultado: Txaxrojmxrxryyvcygjypyvijzhlyrygjtzuxcyoozquyhytxyoubjyocuzhcyohxlzuhxttxxjouoxrymjxcyaxtxytxpzuhijycoxgujhtucyrycoyvlzyhcxvrzyqaztruvzvrypxljhxvbjchznpijyvyopzoxhbxoxluhczhjxoluhytbtxhhxlzuhxtrypxljhxlzuhluhcoxytluouhxpzojvuozmzhxtayhcyytxpzuhzexxxcyoozqxoyhmjxcyaxtxytazyolutyvxtxvpzyzhczjhxsuoxvbyoutjymuvyzhfuoauijyytpjytuvysxezxoycoxvxrukbuoyvuttymuxtbxzvxyvurytxvljxcousuoxvryyvcygjypyvytazhzvcyozuryvxtjrzhfuoauijyytxpzuhcoxgucoyvlzyhcxvrzyqaztruvzvrytezutumzluojvurytxvljxtyvvyvyhcxaztvuhvymjhrxvruvzvkruvlzyhcuvlzhljyhcxaztbozayoxvruvzvxrzfyoyhlzxryucoxvpxljhxvytezutumzluryojvzxczyhyruvluabuhyhcyvjhuijyvyjcztzqxbxoxtxbozayoxruvzvkucoubxoxytoyfjyoqukyvcylxomxayhcuryvyvyhcxaztvzmhzfzlxozxytbozayouijyoylzeyytbxzvryvymjhrxvruvzvluhyvcxvruvzvvyluhczhjxoxluhytbtxhhxlzuhxtrypxljhxlzuhkvyzhzlzxoxluhtxxrazhzvcoxlzuhrytxvvymjhrxvruvzvljxhrutxvbozayoxvbyovuhxvzhajhzqxrxvluhvbjchznpljabtxhvjvhupyhcxrzxvrysxeyooylzezrutxbozayoxruvzvlzcxtxzhfuoaxlzuhrytazhzvcyozuryvxtjr
Intento (23) | a: 11 | b: 14 | Resultado: Osvsnkehsnsnttqxtbetltqdeucgtntbeoupsxtkkumptctostkpwetkxpucxtkcsgupcsoossekpksnthesxtvsostoslupcdetxksbpecopxtntxktqgutcxsqnutmvuonpquqntlsgecsqwexcuildetqtklukscwsksgpcxuceskgpctowosccsgupcsontlsgecsgupcgpcxkstogpkpcslukeqpkuhucsovtcxttoslupcuzsssxtkkumsktchesxtvsostovutkgpotqsosqlutucxuecsñpksqwtkpoethpqtucapkvpdettoletopqtñszusktxksqsnpfwpktqpoothpsowsuqstqpntosqgesxkpñpksqnttqxtbetltqtovucuqxtkupntqsoenucapkvpdettoslupcxksbpxktqgutcxsqnutmvuonpquqntozupophugpkeqpntosqgesotqqtqtcxsvuoqpcqthecnsqnpquqfnpqgutcxpqgucgetcxsvuowkuvtksqnpquqsnuatktcgusntpxksqlsgecsqtozupophugpntkequsxutctnpqgpvwpctcxtqecpdetqtexuoumswsksoswkuvtksnpquqfpxkpwskstoktaetkmpftqxtgskhsvtcxpntqtqtcxsvuoquhcuaugskustowkuvtkpdetktguzttowsuqntqthecnsqnpquqgpctqxsqnpquqqtgpcxucesksgpctowosccsgupcsontlsgecsgupcfqtucugusksgpcossnvucuqxksgupcntosqqthecnsqnpquqgescnposqwkuvtksqwtkqpcsqucvecumsnsqgpcqwexcuilgevwoscqeqcpltcxsnusqntñsztkktguzunposwkuvtksnpquqguxsosucapkvsgupcntovucuqxtkupntqsoen
